,url,segment_no,cumle_icerigi,sözcük_sayisi
0,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,0," Amerika Birleşik Devletlerinde 3 Kasımda yapılacak başkanlık seçimlerinde Donald Trumpın rakibi olmasına kesin gözüyle bakılan Joe Bidenı 27 yıl önce kendisine cinsel tacizde bulunmakla suçlayan Tara Reade, eski başkan yardımcısının seçim yarışından çekilmesini istedi.",35
1,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,1,"Tara Reade verdiği bir mülakatta Bidena hitaben ""Amerika Birleşik Devletleri başkanlığına karakteriniz nedeniyle aday olmamalısınız.",15
2,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,2,"Lütfen öne çıkın ve hesap verin"" dedi.",7
3,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,3,Demokrat Partinin başkan adayı olacak eski Başkan Yardımcısı Biden ise Readein suçlamalarını reddediyor.,13
4,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,4,"1992-1993 yılları arasında Delaware Senatörü olduğu dönemde Joe Bidenın ofisinde idari sekreter olarak çalışan Tara Reade, Bidenla ilgili suçlamalarını geçtiğimiz hafta dile getirdi.",23
5,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,5,"Son olarak Amerikan medyasında ünlü bir ekran yüzü olan eski Fox ve NBC sunucularından, serbest gazeteci Megyn Kellyye konuşan Reade, iddialarını iyice detaylandırdı ve şunları söyledi: ""Bir eli gömleğimin altındayken diğer elini -o gün etek giymiştim- eteğimin altına götürdü ve giderek yukarı çıkarmaya başladı.",44
6,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,6,Parmak ucuma yükseldiğimi hatırlıyorum.,4
7,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,7,"Eli eteğimin altındayken aynı zamanda benimle konuşuyor, üzerine eğiliyordu.",9
8,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,8,Şöyle başımı ondan uzağa doğru çektim.,6
9,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,9,"""Reade, Bidenın bunun üzerine ona bakıp ""Hey, ne oluyor?",9
10,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,10,"Beni beğendiğini duymuştum"" dediğini ve sonra parmağını ona doğrultarak ""Benim için hiç bir şeysin sen, hiç bir şey"" dediğini de ekledi.",21
11,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,11,"Tara Reade gazeteci Megyn Kellynin, ""Bidenın başkanlık adaylığından çekilmesi gerektiğini düşünüyor musunuz?""",12
12,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,12,"sorusu üzerine ""Keşke çekilse, ama çekilmez.",6
13,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,13,Çekilmesini isterim.,2
14,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,14,"Duygusal olarak böyle hissediyorum"" dedi.",5
15,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,15,Reade ayrıca iddialarıyla ilgili olarak Biden da aynısını yapmayı kabul ederse yalan makinesi üzerinden test yaptırmayı önerdi.,17
16,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,16,"İddialarını gündeme getirdikten sonra Biden yandaşlarının kendisini hiçbir kanıt göstermeden ""Rus ajanı olmakla"" suçladıklarını söyleyen Reade ölüm tehditleri aldığını da ekledi.",21
17,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,17,"Reade, ""Bütün sosyal medya hesaplarım hacklendi, kişisel bilgilerin ortalara yayıldı"" dedi.",11
18,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,18,"Demokrat başkan adayı Bidenın kampanya yöneticisi Kate Bedingfield, Tara Readeın iddiaları medyada yer aldıktan sonra bir yazılı açıklama yaptı.",19
19,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,19,"Bedingfield çok dikkatle kaleme alındığı görülen açıklamasında, Readeın anlatısının tutarsızlıklar içerdiğini kaydetti ama taciz konusunda ""kadınların beyanlarının ciddiyetle incelenmesi ""gerektiğine de vurgu yaptı.",23
20,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,20,"""Kadınlar suçlanmak ve zarar görmekten korkmadan açıkça yaşadıklarını anlatabilmelidir ve bunu sağlamak hepimizin görevi olmalı"" diyen Bedingfield buna karşın doğrulara da her zaman sahip çıkılması gerektiğini söyledi ve ekledi: ""Aynı zamanda gerçeklerden hiç bir zaman vazgeçmemek gerekir.",37
21,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,21,Gerçek şu ki bu iddialar uydurmadır ve onları desteklemek için sunulan malzemeye dikkatle baktığınız zaman uydurma oldukları sürekli bir şekilde ortaya çıkmaktadır.,22
22,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,22,"""Joe Biden da konuyla ilgili olarak ilk kez geçen hafta çıktığı bir televizyon programında sessizliğini bozdu ve iddiaların ""sahte ve yalan"" olduğunu söyledi.",23
23,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,23,"Californiada yayımlanan San Luis Obispo Tribune adlı gazetede yer verilen bir habere göre, 1996 yılında boşanma davası sırasında mahkemeye sunulan bir belgede eski eşi, Tara Reade ile ilgili olarak ""Senatör Joe Bidenın ofisinde yaşadığı cinsel tacizle ilgili bir meseleden"" söz ediyor.",41
24,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,24,"Readein eski eşi Theodore Dronen bu belgede eşine atıfla,""Bu olay onun üzerinde çok büyük travma yarattı ve bugün bile bu konuda çok duyarlı ve etkilerini hala yaşıyor"" diyor.",28
25,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,25,Gazetenin ele geçirdiği bu dosya Readein iddialarına destek olarak sunulan tek belge gibi görünüyor.,14
26,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,26,"Readein erkek kardeşi, eski bir komşu ve eski bir çalışan arkadaşı da iddia edilen saldırıyı zamanında ondan dinlediklerini söylüyorlar.",19
27,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,27,Annesinin de 1993 yılında bu iddialarla ilgili olarak CNN televizyonunu aradığı söyleniyor.,12
28,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,28,New Yorklu önde gelen avukat olan Douglas Wigdor bir açıklama ile Readei kendisinin temsil ettiğini açıkladı.,16
29,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,29,Wigdor daha önce cinsel taciz ve saldırıdan mahkum olan Hollywood yapımcısı Harvey Weinstein aleyhinde dava açan bazı kadınları temsil etmişti.,20
30,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,30,"Bazı Cumhuriyetçi politikacılar Readein suçlamalarını, Demokratları, ""suçlanan Cumhuriyetçiler olduğunda kadın savunucusu kesilen iki yüzlüler"" olarak yansıtma fırsatı olarak görüyor.",19
31,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,31,Bir zamanlar kadınların cinsel organlarını ellemekle övünen Başkan Trump da daha önce tümünü reddettiği bir dizi cinsel taciz ve cinsiyetçilik suçlamasıyla karşılaşmış ancak bu iddialar onun siyasi kariyerini etkilemedi.,29
32,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,32,Fakat Demokratlar #MeToo hareketi (SenDeAnlat) olarak bilinen cinsel taciz ve saldırıları ifşa kampanyasına parti olarak büyük destek verdiler ve kadınların yaşadıklarının dinlenmesini savundular.,23
33,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,33,Kadınlar Demokrat Partinin seçmen tabanının çekirdiğini oluşturuyor ve geleneksel olarak Cumhuriyetçilerden çok Demokratlara oy veriyorlar.,15
34,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,34,"Liberal kadın yazar Linda Hirshman, New York Times gazetesindeki yazısında, Tara Readee inandığını ama Trumpı çok daha kötü bulduğu için yine de Bidena oy vereceğini açıkladı.",26
35,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,35,ABDde Hirshman gibi düşünen çok sayıda Demokrat Partili kadın var.,10
36,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,36,"3 Kasımda, #MeToo kampanyası sonrasındaki ilk başkanlık seçimi yapılacak.",9
37,https://www.sondakika.com/haber/haber-joe-biden-cinsel-taciz-iddialari-abd-de-baskanlik-13200760/,37,"Biden bu seçimi, ""Amerikanın ruhu için verilecek meydan savaşı"" diye niteliyor.",11
38,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,0,"Çinin Vuhan kentinden ortaya çıkan ve kısa sürede tüm dünyayı etkisi altına alan yeni tip koronavirüs salgınında Antarktika, dünyanın en güvenli yeri oldu.",23
39,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,1,Çoğu araştırmacı beş bin kişinin yaşadığı kıtada şimdiye kadar tek bir koronavirüs vakası bile görülmedi.,15
40,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,2,Kovid-19 salgını bölgeyi ziyaret eden cruise gemilerinin seferlerini bitirmek üzere olduğu bir dönemde çıktığı için virüs donmuş kıyılara ulaşamadı.,19
41,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,3,Ardından kışın geldiği kıtanın dünyayla bağlantısı tamamen kesildi.,8
42,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,4,"Penguen, fok ve albatrosların dışında daimi bir nüfusu olmayan kıtada araştırmacılar 80 kadar üste yaşıyor.",15
43,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,5,"Anvers Adasındaki ABD üssü Palmer İstasyonunun koordinatörü Keri Nelson, bu kişilerden biri.",12
44,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,6,"Keri Nelson, CNN Televizyonuna ""Burada olduğu için mutlu olmayan bir kişinin bile olduğunu sanmıyorum"" dedi.",15
45,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,7,"Nelson, ""Bazı insanlar evlerine dönmeye hazır.",6
46,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,8,"Sevdikleri insanlara yardım etmek, tarihin bu döneminde insanlara başka yollarla yardımcı olmak için.",13
47,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,9,"Ama hepimiz hem hastalık hem de hastalığın sağlık ve yaşam tarzına hiçbir etkisinin görülmediği böyle bir yerde yaşadığımız için müteşekkiriz"" diye konuştu.",22
48,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,10,"2007den beri yaz ve kış sezonlarında burada çalışan Nelson, dünyanın geri kalan kısımlarından tecrit edilmiş halde yaşamalarına karşın gelişmeleri yakından takip ettiklerini söyledi.",23
49,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,11,"İngiliz Rothera Araştırma İstasyonunda rehber olarak çalışan 29 yaşındaki İskoçya vatandaşı Robert Taylor ise Ocak başında Çinden salgınla ilgili ilk haberler gelmeye başladığında durumun ciddiyetinin farkına varamadıklarını belirterek, ""Ailem özellikle de büyükannem için endişeleniyorum.",34
50,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,12,Sanki Aydasınız ve aşağı bakıyorsunuz.,5
51,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,13,"Ne olup bittiğini görebiliyorsunuz ama çok uzaktasınız"" dedi.",8
52,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,14,Antarktikaya son yıllarda turistlerin ilgisi arttı.,6
53,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,15,Antarktika Uluslararası Tur Operatörleri Birliğinin verilerine göre 2018-19 sezonunda kıtayı 56 bin 168 kişi ziyaret etti.,16
54,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,16,Bu bir yıl öncesine göre yüzde 40lık bir artışı temsil ediyor.,11
55,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,17,2019-2020 sezonunda ise kıtayı 78 bin 500 kişinin ziyaret etmesi bekleniyordu.,11
56,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,18,Ama salgın nedeniyle bu yıl tüm ziyaretler iptal edildi.,9
57,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,19,Kıtanın turizm sezonu Kasımla Mart ayları arasında.,7
58,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,20,Yeni Zelanda ve Avustralyalı turistleri taşıyan bir cruise gemisi 15 Martta Antarktika için yola çıkmıştı.,15
59,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,21,"217 kişi taşıyan gemi Nisan başlarında, Uruguay açıklarında mahsur kalmıştı.",10
60,https://www.sondakika.com/haber/haber-koronavirusun-gorulmedigi-tek-kita-antarktika-13200119/,22,Yolcu ve mürettebatın yüzde 60ının koronavirüse yakalandığı gemiden şimdiye kadar sadece durumu ağır altı kişi tahliye edildi.,17
61,https://www.sondakika.com/haber/haber-dso-cin-deki-hayvan-pazari-virusun-yayilmasinda-13200608/,0, Dünya Sağlık Örgütü (DSÖ) yeni tip koronavirüsün (Kovid-19) yarasalardan doğal yollarla bulaştığını ve Çindeki hayvan pazarının virüsün yayılmasında rol oynadığını söyledi.,22
62,https://www.sondakika.com/haber/haber-dso-cin-deki-hayvan-pazari-virusun-yayilmasinda-13200608/,1,Dünya Sağlık Örgütü (DSÖ) dünyayı etkisi altına koronavirüs (Kovid-19) salgınına ilişkin açıklamalarda bulundu.,13
63,https://www.sondakika.com/haber/haber-dso-cin-deki-hayvan-pazari-virusun-yayilmasinda-13200608/,2,"DSÖ, Çinin Vuhan şehrinde ortaya çıkan ve tüm dünyaya yayılan koronavirüsün yarasalardan doğal yolla bulaştığını ancak Vuhanda yer alan vahşi hayvan pazarının enfeksiyonun yayılmasında rolü olduğunu söyledi.",27
64,https://www.sondakika.com/haber/haber-dso-cin-deki-hayvan-pazari-virusun-yayilmasinda-13200608/,3,"Daha önce ABD Başkanı Donald Trump, virüsün Vuhandaki bir laboratuvarda ortaya çıktığını iddia etmiş ve elinde konuyla alakalı deliller olduğunu söylemişti.",21
65,https://www.sondakika.com/haber/haber-dso-cin-deki-hayvan-pazari-virusun-yayilmasinda-13200608/,4,DSÖ ise ABDnin bu iddialara yönelik hiçbir kanıt göstermediğini vurgulamıştı.,10
66,https://www.sondakika.com/haber/haber-dso-cin-deki-hayvan-pazari-virusun-yayilmasinda-13200608/,5,ABD Dışişleri Bakanı Mike Pompeo da koronavirüsün Çindeki bir laboratuvardan çıktığını iddia etmişti.,13
67,https://www.sondakika.com/haber/haber-dso-cin-deki-hayvan-pazari-virusun-yayilmasinda-13200608/,6,"Çarşamba günü Çin Kızılhaç Başkanı Chen Zhu,Çinin salgın bitene kadar uluslararası uzmanların hiçbirini koronavirüsün kaynağını soruşturmak için ülkeye kabul etmeyeceklerini söyledi.",21
68,https://www.sondakika.com/haber/haber-prens-harry-ve-meghan-markle-in-yasadigi-luks-13199683/,0,"Geçtiğimiz Mart ayında ani bir kararla İngiliz Kraliyet Ailesindeki tüm görevlerini sonlandıran Meghan Markle ve Prens Harry, ABDde yaşamaya başladı.",20
69,https://www.sondakika.com/haber/haber-prens-harry-ve-meghan-markle-in-yasadigi-luks-13199683/,1,"Çift, şimdilerde Kaliforniya eyaletinde bulunan ABDli oyuncu Tyler Perrye ait 18 milyon dolar değerindeki malikanede kalıyor.",16
70,https://www.sondakika.com/haber/haber-prens-harry-ve-meghan-markle-in-yasadigi-luks-13199683/,2,"İngiliz basından Daily Mailin haberine göre, 22 dönüm üzerine kurulu olan Toskana tarzı malikanede 8 yatak odası ve 12 adet banyo bulunuyor.",22
71,https://www.sondakika.com/haber/haber-prens-harry-ve-meghan-markle-in-yasadigi-luks-13199683/,3,Çifte evi ayarlayan kişinin Perrynin yakın arkadaşı ABDli televizyon sunucusu Oprah Winfreyin olabileceği belirtiliyor.,14
72,https://www.sondakika.com/haber/haber-prens-harry-ve-meghan-markle-in-yasadigi-luks-13199683/,4,"Prens Harry ve Markleın, mülkü kiralayarak mı yoksa misafir olarak mı kaldıkları ise bilinmiyor.",14
73,https://www.sondakika.com/haber/haber-prens-harry-ve-meghan-markle-in-yasadigi-luks-13199683/,5,Mülke ait herhangi bir satış kaydı da bulunmuyor.,8
74,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,0,Yeni tip koronavirüsün (Kovid-19) çıktığı Çinde salgının bulaşma şekliyle ilgili ezber bozan bir araştırma yapıldı.,15
75,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,1,Shangqiu Şehir Hastanesinde yapılan araştırmada koronavirüsün sperm üzerinde tespit edildiği ve cinsel yolla bulaşabildiği öne sürüldü.,16
76,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,2,"Çinli bilim insanları, Shangqiu Şehir Hastanesindeki bazı koronavirüs hastalarının spermlerinde Kovid-19 tespit edildiğini açıkladı.",14
77,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,3,Ocak ve Şubat aylarında tedavi altına alınan 38 Kovid-19 hastasının spermlerini inceleyen bilim insanları bunların yüzde 16sında virüsün tespit edildiğini açıkladı.,21
78,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,4,JAMA Network Open isimli dergide yayınlanan araştırmada bu hastalardan yüzde 9unun iyileşme sürecinde olduğu ve virüsün spermde bu süreçte de bulunduğu aktarıldı.,22
79,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,5,"Araştırmayı yürüten bilim insanı Diangeng Li, ""SARS-CoV-2yi bazı Kovid-19 hastalarının spermlerinde bulduk.",12
80,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,6,"Bunlardan bir kısmı iyileşmekte olan hastalardı"" açıklamasını yaptı.",8
81,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,7,"Bilim ekibi, ""Virüs erkek üreme sisteminde çoğalamasa da bağışıklık sisteminin bu bölgedeki istilacı virüsle mücadele edemediğini ortaya koyuyor"" açıklamasını yaptı.",20
82,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,8,"Bilim insanları bu bulgunun şaşırtıcı olmadığını söylerken, ""Ebola ve Zika virüsleri de hastalar iyileştikten aylar sonra spermde bulunabiliyordu.",18
83,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,9,"Birçok virüs erkek üreme sisteminde yaşayabiliyor"" açıklamasını yaptı.",8
84,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,10,"Yetkililer, spermdeki virüsün bulaşıcı olup olmadığına dair net bir bilgi vermezken, ""Eğer gelecekte yapılacak araştırmalarda cinsel yolla bulaştığı ortaya çıkarsa, bunu önlemek için daha dikkatli olmak gerekir.",27
85,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,11,Prezervatif kullanmak bu hastalar için önemli bir önleyici olabilir.,9
86,https://www.sondakika.com/haber/haber-cinli-bilim-insanlari-koronavirus-cinsel-yolla-13199400/,12,"Salgı ve kan haricinde iyileşen bir hastanın spermi de diğerlerini etkileyebilir"" ifadesini kullandı.",13
87,https://www.sondakika.com/haber/haber-dunya-genelinde-koronavirusten-olenlerin-sayisi-13199212/,0,"Çinin Vuhan kentinde ortaya çıkan ve kısa sürede tüm dünyayı etkisi altına alan yeni tip koronavirüs salgını nedeniyle dünya genelinde hayatını kaybedenlerin sayısı 270 bini aştı, vaka sayısı ise 3 milyon 900 bine yükseldi.",34
88,https://www.sondakika.com/haber/haber-dunya-genelinde-koronavirusten-olenlerin-sayisi-13199212/,1,"Kovid-19 görülen ülke ve bölgelerdeki yeni vakalara ilişkin verilerin derlendiği ""Worldometer"" internet sitesine göre, dünya genelinde toplam vaka sayısı 3 milyon 903 bin 577ye ulaştı.",25
89,https://www.sondakika.com/haber/haber-dunya-genelinde-koronavirusten-olenlerin-sayisi-13199212/,2,En çok vaka görülen ülke 1 milyon 287 bin 552 ile ABD oldu.,13
90,https://www.sondakika.com/haber/haber-dunya-genelinde-koronavirusten-olenlerin-sayisi-13199212/,3,"Bu ülkeyi 256 bin 855 ile İspanya, 215 bin 858 ile İtalya, 206 bin 715 ile İngiltere, 177 bin 160 ile Rusya, 174 bin 791 ile Fransa, 169 bin 430 ile Almanya, 133 bin 721 ile Türkiye, 132 bin 367 ile Brezilya ve 103 bin 135 ile İran izledi.",49
91,https://www.sondakika.com/haber/haber-dunya-genelinde-koronavirusten-olenlerin-sayisi-13199212/,4,Salgının ortaya çıktığı Çin ana karasında ise 82 bin 885 vaka kayda geçti.,13
92,https://www.sondakika.com/haber/haber-dunya-genelinde-koronavirusten-olenlerin-sayisi-13199212/,5,"Vaka sayıları 20 bini aşan diğer ülkeler ise şöyle sıralandı: ""Kanada (64 bin 835), Peru (58 bin 526), Hindistan (56 bin 351), Belçika (51 bin 420), Hollanda (41 bin 774), Suudi Arabistan (33 bin 731), Ekvador (30 bin 298), İsviçre (30 bin 126), Meksika (27 bin 634), Portekiz (26 bin 715), Pakistan (24 bin 644), İsveç (24 bin 623), Şili (24 bin 581), İrlanda (22 bin 385), Singapur (20 bin 939), ve Belarus (20 bin 168).",76
93,https://www.sondakika.com/haber/haber-dunya-genelinde-koronavirusten-olenlerin-sayisi-13199212/,6,"""Çinin Hubey eyaletine bağlı Vuhan kentinde Aralık 2019da ortaya çıkan Kovid-19 salgını, dünya genelinde 200den fazla ülke ve bölgeye yayıldı.",20
94,https://www.sondakika.com/haber/haber-dunya-genelinde-koronavirusten-olenlerin-sayisi-13199212/,7,"Salgın nedeniyle dünya genelinde 270 bin 3 kişi hayatını kaybetti, virüs bulaşan 1 milyon 333 bin 935 kişi iyileşti.",19
95,https://www.sondakika.com/haber/haber-dunya-genelinde-koronavirusten-olenlerin-sayisi-13199212/,8,Halen tedavi gören 2 milyon 299 bin 639 aktif enfekte kişi bulunuyor.,12
